Codice Provincia Storico,categoria,Reato,Codice Provincia,Provincia,ANNO,Totale,Codice Regione,Denominazione Provincia,Sigla automobilistica,Codice NUTS2 2021 (3),Codice NUTS3 2021,Totale Maschi,Totale Femmine,Totale Popolazione,ratio
001,SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,30.a Sfruttamento e favoreggiamento prostituzione minorile,201,TORINO,2019,5,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,0.225306
001,SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,30.b Pornografia minorile,201,TORINO,2019,11,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,0.495673
001,SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,30.c Detenzione materiale pedopornografico,201,TORINO,2019,16,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,0.720979
001,SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,30.d Sfrutt. e favoreggiamento prostituzione non minorile,201,TORINO,2019,18,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,0.811101
001,DELITTI INFORMATICI,31.0 DELITTI INFORMATICI,201,TORINO,2019,583,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,26.270657
001,CONTRAFFAZIONE DI MARCHI E PRODOTTI INDUSTRIALI,32.0 CONTRAFFAZIONE DI MARCHI E PRODOTTI INDUSTRIALI,201,TORINO,2019,104,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,4.686361
001,VIOLAZIONE ALLA PROPRIETA' INTELLETTUALE,33.0 VIOLAZIONE ALLA PROPRIETA' INTELLETTUALE,201,TORINO,2019,5,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,0.225306
001,ALTRI DELITTI,34.0 ALTRI DELITTI,201,TORINO,2019,17306,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,779.828461
001,ATTENTATI,01.0 ATTENTATI,201,TORINO,2020,8,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,0.360489
001,OMICIDI VOLONTARI CONSUMATI,03.0 OMICIDI VOLONTARI CONSUMATI,201,TORINO,2020,19,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,0.856162
001,TENTATI OMICIDI,05.0 TENTATI OMICIDI,201,TORINO,2020,33,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,1.487018
001,TENTATI OMICIDI,05.a Tentato omicidio a scopo di furto o rapina,201,TORINO,2020,1,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,0.045061
001,OMICIDI COLPOSI,07.0 OMICIDI COLPOSI,201,TORINO,2020,48,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,2.162936
001,OMICIDI COLPOSI,07.a Omicidio da incidente stradale,201,TORINO,2020,23,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,1.036407
001,LESIONI DOLOSE,08.0 LESIONI DOLOSE,201,TORINO,2020,2202,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,99.224678
001,PERCOSSE,09.0 PERCOSSE,201,TORINO,2020,522,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,23.521926
001,MINACCE,10.0 MINACCE,201,TORINO,2020,2761,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,124.413867
001,VIOLENZE SESSUALI,12.0 VIOLENZE SESSUALI,201,TORINO,2020,170,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,7.660397
001,VIOLENZE SESSUALI,12.a Violenza sessuale su maggiori di anni 14,201,TORINO,2020,158,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,7.119664
001,VIOLENZE SESSUALI,12.b Violenza sessuale in danno di minori di anni 14,201,TORINO,2020,10,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,0.450612
001,ATTI SESSUALI CON MINORENNE,13.0 ATTI SESSUALI CON MINORENNE,201,TORINO,2020,16,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,0.720979
001,CORRUZIONE DI MINORENNE,14.0 CORRUZIONE DI MINORENNE,201,TORINO,2020,5,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,0.225306
001,FURTI,15.0 FURTI,201,TORINO,2020,34759,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,1566.280913
001,FURTI,15.a Furto con strappo,201,TORINO,2020,831,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,37.445825
001,FURTI,15.b Furto con destrezza,201,TORINO,2020,6301,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,283.930379
001,FURTI,15.c Furti in danno di uffici pubblici,201,TORINO,2020,1,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,0.045061
001,FURTI,15.d Furti in abitazione,201,TORINO,2020,5475,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,246.709859
001,FURTI,15.e Furti in esercizi commerciali,201,TORINO,2020,2881,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,129.821206
001,FURTI,15.f Furti su auto in sosta,201,TORINO,2020,4951,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,223.097811
001,FURTI,15.g Furti di opere d'arte e materiale archeologico,201,TORINO,2020,7,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,0.315428
001,FURTI,15.h Furti di automezzi pesanti trasportanti merci,201,TORINO,2020,16,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,0.720979
001,FURTI,15.i Furti di ciclomotori,201,TORINO,2020,91,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,4.100566
001,FURTI,15.j Furti di motociclo,201,TORINO,2020,225,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,10.138761
001,FURTI,15.k Furti di autovetture,201,TORINO,2020,3053,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,137.571726
001,RICETTAZIONE,16.0 RICETTAZIONE,201,TORINO,2020,533,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,24.017599
001,RAPINE,17.0 RAPINE,201,TORINO,2020,1060,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,47.764831
001,RAPINE,17.a Rapine in abitazione,201,TORINO,2020,65,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,2.928975
001,RAPINE,17.b Rapine in banca,201,TORINO,2020,6,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,0.270367
001,RAPINE,17.c Rapine in uffici postali,201,TORINO,2020,4,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,0.180245
001,RAPINE,17.d Rapine in esercizi commerciali,201,TORINO,2020,173,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,7.795581
001,RAPINE,17.h Rapine in pubblica via,201,TORINO,2020,678,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,30.551468
001,ESTORSIONI,18.0 ESTORSIONI,201,TORINO,2020,388,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,17.483731
001,USURA,19.0 USURA,201,TORINO,2020,9,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,0.405550
001,SEQUESTRI DI PERSONA,20.0 SEQUESTRI DI PERSONA,201,TORINO,2020,31,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,1.396896
001,SEQUESTRI DI PERSONA,20.a Sequestri di persona a scopo estorsivo,201,TORINO,2020,4,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,0.180245
001,SEQUESTRI DI PERSONA,20.b Sequestri di persona per motivi sessuali,201,TORINO,2020,4,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,0.180245
001,ASSOCIAZIONE PER DELINQUERE,21.0 ASSOCIAZIONE PER DELINQUERE,201,TORINO,2020,7,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,0.315428
001,ASSOCIAZIONE DI TIPO MAFIOSO,22.0 ASSOCIAZIONE DI TIPO MAFIOSO,201,TORINO,2020,1,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,0.045061
001,RICICLAGGIO E IMPIEGO DI DENARO,23.0 RICICLAGGIO E IMPIEGO DI DENARO,201,TORINO,2020,45,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,2.027752
001,TRUFFE E FRODI INFORMATICHE,24.0 TRUFFE E FRODI INFORMATICHE,201,TORINO,2020,13651,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,615.129916
001,INCENDI,25.0 INCENDI,201,TORINO,2020,133,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,5.993134
001,INCENDI,25.a Incendi boschivi,201,TORINO,2020,63,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,2.838853
001,DANNEGGIAMENTI,26.0 DANNEGGIAMENTI,201,TORINO,2020,19952,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,899.060295
001,DANNEGGIAMENTO SEGUITO DA INCENDIO,27.0 DANNEGGIAMENTO SEGUITO DA INCENDIO,201,TORINO,2020,204,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,9.192477
001,CONTRABBANDO,28.0 CONTRABBANDO,201,TORINO,2020,3,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,0.135183
001,STUPEFACENTI,29.0 STUPEFACENTI,201,TORINO,2020,1972,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,88.860611
001,STUPEFACENTI,29.a Produzione e traffico,201,TORINO,2020,82,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,3.695015
001,STUPEFACENTI,29.b Spaccio,201,TORINO,2020,1588,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,71.557124
001,STUPEFACENTI,29.d Associazione per spaccio di stupefacenti,201,TORINO,2020,1,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,0.045061
001,SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,30.0 SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,201,TORINO,2020,45,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,2.027752
001,SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,30.a Sfruttamento e favoreggiamento prostituzione minorile,201,TORINO,2020,2,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,0.090122
001,SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,30.b Pornografia minorile,201,TORINO,2020,13,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,0.585795
001,SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,30.c Detenzione materiale pedopornografico,201,TORINO,2020,17,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,0.766040
001,SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,30.d Sfrutt. e favoreggiamento prostituzione non minorile,201,TORINO,2020,10,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,0.450612
001,DELITTI INFORMATICI,31.0 DELITTI INFORMATICI,201,TORINO,2020,629,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,28.343471
001,CONTRAFFAZIONE DI MARCHI E PRODOTTI INDUSTRIALI,32.0 CONTRAFFAZIONE DI MARCHI E PRODOTTI INDUSTRIALI,201,TORINO,2020,104,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,4.686361
001,VIOLAZIONE ALLA PROPRIETA' INTELLETTUALE,33.0 VIOLAZIONE ALLA PROPRIETA' INTELLETTUALE,201,TORINO,2020,1,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,0.045061
001,ALTRI DELITTI,34.0 ALTRI DELITTI,201,TORINO,2020,16024,01,Torino,TO,ITC1,ITC11,1074296,1144910,2219206,722.060052
002,ATTENTATI,01.0 ATTENTATI,002,VERCELLI,2017,1,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,0.600298
002,OMICIDI VOLONTARI CONSUMATI,03.0 OMICIDI VOLONTARI CONSUMATI,002,VERCELLI,2017,1,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,0.600298
002,TENTATI OMICIDI,05.0 TENTATI OMICIDI,002,VERCELLI,2017,5,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,3.001489
002,OMICIDI COLPOSI,07.0 OMICIDI COLPOSI,002,VERCELLI,2017,3,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,1.800893
002,OMICIDI COLPOSI,07.a Omicidio da incidente stradale,002,VERCELLI,2017,3,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,1.800893
002,LESIONI DOLOSE,08.0 LESIONI DOLOSE,002,VERCELLI,2017,212,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,127.263123
002,PERCOSSE,09.0 PERCOSSE,002,VERCELLI,2017,50,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,30.014887
002,MINACCE,10.0 MINACCE,002,VERCELLI,2017,265,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,159.078903
002,VIOLENZE SESSUALI,12.0 VIOLENZE SESSUALI,002,VERCELLI,2017,13,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,7.803871
002,VIOLENZE SESSUALI,12.a Violenza sessuale su maggiori di anni 14,002,VERCELLI,2017,12,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,7.203573
002,ATTI SESSUALI CON MINORENNE,13.0 ATTI SESSUALI CON MINORENNE,002,VERCELLI,2017,1,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,0.600298
002,CORRUZIONE DI MINORENNE,14.0 CORRUZIONE DI MINORENNE,002,VERCELLI,2017,1,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,0.600298
002,FURTI,15.0 FURTI,002,VERCELLI,2017,2010,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,1206.598473
002,FURTI,15.a Furto con strappo,002,VERCELLI,2017,13,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,7.803871
002,FURTI,15.b Furto con destrezza,002,VERCELLI,2017,324,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,194.496470
002,FURTI,15.d Furti in abitazione,002,VERCELLI,2017,430,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,258.128032
002,FURTI,15.e Furti in esercizi commerciali,002,VERCELLI,2017,248,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,148.873841
002,FURTI,15.f Furti su auto in sosta,002,VERCELLI,2017,174,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,104.451808
002,FURTI,15.g Furti di opere d'arte e materiale archeologico,002,VERCELLI,2017,5,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,3.001489
002,FURTI,15.h Furti di automezzi pesanti trasportanti merci,002,VERCELLI,2017,3,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,1.800893
002,FURTI,15.i Furti di ciclomotori,002,VERCELLI,2017,13,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,7.803871
002,FURTI,15.j Furti di motociclo,002,VERCELLI,2017,13,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,7.803871
002,FURTI,15.k Furti di autovetture,002,VERCELLI,2017,48,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,28.814292
002,RICETTAZIONE,16.0 RICETTAZIONE,002,VERCELLI,2017,28,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,16.808337
002,RAPINE,17.0 RAPINE,002,VERCELLI,2017,32,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,19.209528
002,RAPINE,17.a Rapine in abitazione,002,VERCELLI,2017,4,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,2.401191
002,RAPINE,17.b Rapine in banca,002,VERCELLI,2017,1,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,0.600298
002,RAPINE,17.d Rapine in esercizi commerciali,002,VERCELLI,2017,7,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,4.202084
002,RAPINE,17.h Rapine in pubblica via,002,VERCELLI,2017,14,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,8.404168
002,ESTORSIONI,18.0 ESTORSIONI,002,VERCELLI,2017,32,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,19.209528
002,USURA,19.0 USURA,002,VERCELLI,2017,1,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,0.600298
002,SEQUESTRI DI PERSONA,20.0 SEQUESTRI DI PERSONA,002,VERCELLI,2017,6,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,3.601786
002,SEQUESTRI DI PERSONA,20.a Sequestri di persona a scopo estorsivo,002,VERCELLI,2017,1,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,0.600298
002,SEQUESTRI DI PERSONA,20.b Sequestri di persona per motivi sessuali,002,VERCELLI,2017,1,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,0.600298
002,ASSOCIAZIONE PER DELINQUERE,21.0 ASSOCIAZIONE PER DELINQUERE,002,VERCELLI,2017,3,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,1.800893
002,RICICLAGGIO E IMPIEGO DI DENARO,23.0 RICICLAGGIO E IMPIEGO DI DENARO,002,VERCELLI,2017,3,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,1.800893
002,TRUFFE E FRODI INFORMATICHE,24.0 TRUFFE E FRODI INFORMATICHE,002,VERCELLI,2017,407,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,244.321183
002,INCENDI,25.0 INCENDI,002,VERCELLI,2017,13,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,7.803871
002,INCENDI,25.a Incendi boschivi,002,VERCELLI,2017,4,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,2.401191
002,DANNEGGIAMENTI,26.0 DANNEGGIAMENTI,002,VERCELLI,2017,734,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,440.618547
002,DANNEGGIAMENTO SEGUITO DA INCENDIO,27.0 DANNEGGIAMENTO SEGUITO DA INCENDIO,002,VERCELLI,2017,17,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,10.205062
002,STUPEFACENTI,29.0 STUPEFACENTI,002,VERCELLI,2017,103,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,61.830668
002,STUPEFACENTI,29.a Produzione e traffico,002,VERCELLI,2017,9,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,5.402680
002,STUPEFACENTI,29.b Spaccio,002,VERCELLI,2017,72,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,43.221438
002,STUPEFACENTI,29.c Associazione per produzione o traffico di stupefacenti,002,VERCELLI,2017,1,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,0.600298
002,SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,30.0 SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,002,VERCELLI,2017,1,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,0.600298
002,SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,30.a Sfruttamento e favoreggiamento prostituzione minorile,002,VERCELLI,2017,1,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,0.600298
002,DELITTI INFORMATICI,31.0 DELITTI INFORMATICI,002,VERCELLI,2017,42,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,25.212505
002,CONTRAFFAZIONE DI MARCHI E PRODOTTI INDUSTRIALI,32.0 CONTRAFFAZIONE DI MARCHI E PRODOTTI INDUSTRIALI,002,VERCELLI,2017,5,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,3.001489
002,ALTRI DELITTI,34.0 ALTRI DELITTI,002,VERCELLI,2017,1177,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,706.550449
002,OMICIDI VOLONTARI CONSUMATI,03.0 OMICIDI VOLONTARI CONSUMATI,002,VERCELLI,2018,2,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,1.200595
002,TENTATI OMICIDI,05.0 TENTATI OMICIDI,002,VERCELLI,2018,1,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,0.600298
002,OMICIDI COLPOSI,07.0 OMICIDI COLPOSI,002,VERCELLI,2018,7,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,4.202084
002,OMICIDI COLPOSI,07.a Omicidio da incidente stradale,002,VERCELLI,2018,6,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,3.601786
002,LESIONI DOLOSE,08.0 LESIONI DOLOSE,002,VERCELLI,2018,242,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,145.272055
002,PERCOSSE,09.0 PERCOSSE,002,VERCELLI,2018,46,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,27.613696
002,MINACCE,10.0 MINACCE,002,VERCELLI,2018,271,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,162.680690
002,VIOLENZE SESSUALI,12.0 VIOLENZE SESSUALI,002,VERCELLI,2018,15,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,9.004466
002,VIOLENZE SESSUALI,12.a Violenza sessuale su maggiori di anni 14,002,VERCELLI,2018,13,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,7.803871
002,VIOLENZE SESSUALI,12.b Violenza sessuale in danno di minori di anni 14,002,VERCELLI,2018,2,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,1.200595
002,ATTI SESSUALI CON MINORENNE,13.0 ATTI SESSUALI CON MINORENNE,002,VERCELLI,2018,1,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,0.600298
002,CORRUZIONE DI MINORENNE,14.0 CORRUZIONE DI MINORENNE,002,VERCELLI,2018,2,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,1.200595
002,FURTI,15.0 FURTI,002,VERCELLI,2018,1789,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,1073.932671
002,FURTI,15.a Furto con strappo,002,VERCELLI,2018,12,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,7.203573
002,FURTI,15.b Furto con destrezza,002,VERCELLI,2018,270,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,162.080392
002,FURTI,15.d Furti in abitazione,002,VERCELLI,2018,413,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,247.922970
002,FURTI,15.e Furti in esercizi commerciali,002,VERCELLI,2018,250,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,150.074437
002,FURTI,15.f Furti su auto in sosta,002,VERCELLI,2018,110,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,66.032752
002,FURTI,15.g Furti di opere d'arte e materiale archeologico,002,VERCELLI,2018,6,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,3.601786
002,FURTI,15.h Furti di automezzi pesanti trasportanti merci,002,VERCELLI,2018,1,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,0.600298
002,FURTI,15.i Furti di ciclomotori,002,VERCELLI,2018,5,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,3.001489
002,FURTI,15.j Furti di motociclo,002,VERCELLI,2018,6,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,3.601786
002,FURTI,15.k Furti di autovetture,002,VERCELLI,2018,50,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,30.014887
002,RICETTAZIONE,16.0 RICETTAZIONE,002,VERCELLI,2018,26,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,15.607741
002,RAPINE,17.0 RAPINE,002,VERCELLI,2018,40,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,24.011910
002,RAPINE,17.a Rapine in abitazione,002,VERCELLI,2018,4,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,2.401191
002,RAPINE,17.b Rapine in banca,002,VERCELLI,2018,1,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,0.600298
002,RAPINE,17.c Rapine in uffici postali,002,VERCELLI,2018,2,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,1.200595
002,RAPINE,17.d Rapine in esercizi commerciali,002,VERCELLI,2018,8,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,4.802382
002,RAPINE,17.h Rapine in pubblica via,002,VERCELLI,2018,23,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,13.806848
002,ESTORSIONI,18.0 ESTORSIONI,002,VERCELLI,2018,17,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,10.205062
002,SEQUESTRI DI PERSONA,20.0 SEQUESTRI DI PERSONA,002,VERCELLI,2018,3,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,1.800893
002,ASSOCIAZIONE PER DELINQUERE,21.0 ASSOCIAZIONE PER DELINQUERE,002,VERCELLI,2018,2,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,1.200595
002,RICICLAGGIO E IMPIEGO DI DENARO,23.0 RICICLAGGIO E IMPIEGO DI DENARO,002,VERCELLI,2018,1,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,0.600298
002,TRUFFE E FRODI INFORMATICHE,24.0 TRUFFE E FRODI INFORMATICHE,002,VERCELLI,2018,507,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,304.350958
002,INCENDI,25.0 INCENDI,002,VERCELLI,2018,3,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,1.800893
002,DANNEGGIAMENTI,26.0 DANNEGGIAMENTI,002,VERCELLI,2018,811,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,486.841473
002,DANNEGGIAMENTO SEGUITO DA INCENDIO,27.0 DANNEGGIAMENTO SEGUITO DA INCENDIO,002,VERCELLI,2018,10,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,6.002977
002,STUPEFACENTI,29.0 STUPEFACENTI,002,VERCELLI,2018,74,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,44.422033
002,STUPEFACENTI,29.a Produzione e traffico,002,VERCELLI,2018,9,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,5.402680
002,STUPEFACENTI,29.b Spaccio,002,VERCELLI,2018,48,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,28.814292
002,SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,30.0 SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,002,VERCELLI,2018,1,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,0.600298
002,SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,30.b Pornografia minorile,002,VERCELLI,2018,1,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,0.600298
002,DELITTI INFORMATICI,31.0 DELITTI INFORMATICI,002,VERCELLI,2018,56,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,33.616674
002,CONTRAFFAZIONE DI MARCHI E PRODOTTI INDUSTRIALI,32.0 CONTRAFFAZIONE DI MARCHI E PRODOTTI INDUSTRIALI,002,VERCELLI,2018,5,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,3.001489
002,ALTRI DELITTI,34.0 ALTRI DELITTI,002,VERCELLI,2018,1131,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,678.936753
002,ATTENTATI,01.0 ATTENTATI,002,VERCELLI,2019,1,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,0.600298
002,TENTATI OMICIDI,05.0 TENTATI OMICIDI,002,VERCELLI,2019,5,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,3.001489
002,OMICIDI COLPOSI,07.0 OMICIDI COLPOSI,002,VERCELLI,2019,6,01,Vercelli,VC,ITC1,ITC12,81065,85519,166584,3.601786
